id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
57333556,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,4fa580b1-db59-4a45-9acb-4da1af72e92b,AUGIEENTB0000135,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia parenthesis,27400,,Hippodamia,parenthesis,,,Olivia Ruffatto,7/12/2021,,,,,,Jack Hughes,,7/8/2021,2021,7,8,189,,7/8/2021,,,,,,,,,,,,,,,,,United States,IL,Rock Island,,,,41.520413,90.439069,,,,,,,,,,,,,,,,,marissagorsegner,7/12/2021 8:14,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:4fa580b1-db59-4a45-9acb-4da1af72e92b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57333556
57333558,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,7afeb3c5-7900-43a4-aa5b-b6a759e7744a,AUGIEENTB0000136,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda munda,25911,,Cycloneda,munda,,,Marissa Gorsegner,7/12/2021,,,,,,V. Cervantes,,7/8/2021,2021,7,8,189,,7/8/2021,,,,,,,,,,,,,,,,,United States,IL,Rock Island,,,,41.520413,90.439069,,,,,,,,,,,,,,,,,marissagorsegner,7/12/2021 8:18,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:7afeb3c5-7900-43a4-aa5b-b6a759e7744a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57333558
57333561,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,25c5fab2-b7f1-48d0-8fb0-96e2e466c911,AUGIEENTB0000137,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda munda,25911,,Cycloneda,munda,,,Marissa Gorsegner,7/12/2021,,,,,,M. Gorsegner,,7/8/2021,2021,7,8,189,,7/8/2021,,,,,,,,,,,,,,,,,United States,IL,Rock Island,,,,41.47252,90.473754,,,,,,,,,,,,,,,,,marissagorsegner,7/12/2021 8:21,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:25c5fab2-b7f1-48d0-8fb0-96e2e466c911,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57333561
57333563,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,ab8ee2e5-133a-4e86-9458-633f76ce68a7,"Cycloneda munda	AUGIEENTB0000141",,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Chilocorus stigma,25164,,Chilocorus,stigma,,,Marissa Gorsegner,7/12/2021,,,,,,M. Gorsegner,,7/8/2021,2021,7,8,189,,7/8/2021,,,,,,,,,,,,,,,,,United States,IL,Rock Island,,,,41.47252,90.473754,,,,,,,,,,,,,,,,,marissagorsegner,8/19/2021 8:54,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:ab8ee2e5-133a-4e86-9458-633f76ce68a7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57333563
57333568,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,ad64ac25-ad4d-45f5-ab4a-b10f2f941bcc,AUGIEENTB0000139,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Brachiacantha ursina,24421,,Brachiacantha,ursina,,,Veronica Cervantes,8/11/2021,,,,,,Jack Hughes,,7/8/2021,2021,7,8,189,,7/8/2021,,,,,,,,,,,,,,,,,United States,IL,Rock Island,,,,41.47252,90.473754,,,,,,,,,,,,,,,,,marissagorsegner,8/11/2021 11:57,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:ad64ac25-ad4d-45f5-ab4a-b10f2f941bcc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57333568
57333570,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,f8869115-590d-4881-813e-ecfcd6df9c01,AUGIEENTB0000140,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Psyllobora vigintimaculata,31188,,Psyllobora,vigintimaculata,,,Veronica Cervantes,8/11/2021,,,,,,Olivia Ruffatto,,7/8/2021,2021,7,8,189,,7/8/2021,,,,,,,,,,,,,,,,,United States,IL,Rock Island,,,,41.47252,90.473754,,,,,,,,,,,,,,,,,marissagorsegner,8/11/2021 11:58,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:f8869115-590d-4881-813e-ecfcd6df9c01,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57333570
57333571,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,ff1c5311-9e32-4c89-8967-4d815cebc622,AUGIEENTB0000141,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Chilocorus stigma,25164,,Chilocorus,stigma,,,Marissa Gorsegner,7/12/2021,,,,,,V. Cervantes,,7/8/2021,2021,7,8,189,,7/8/2021,,,,,,,,,,,,,,,,,United States,IL,Rock Island,,,,41.47252,90.473754,,,,,,,,,,,,,,,,,marissagorsegner,8/19/2021 8:59,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:ff1c5311-9e32-4c89-8967-4d815cebc622,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57333571
57343223,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,85fa7993-bc42-4405-beb0-d73af9c4d817,AUGIEENTB0000142,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia parenthesis,27400,,Hippodamia,parenthesis,,,O. Ruffatto,7/21/2021,,,,,,Olivia Ruffatto,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.56304,90.46707,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:24,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:85fa7993-bc42-4405-beb0-d73af9c4d817,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343223
57343225,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,ad49fd71-e0dc-4d38-9d42-81b266780e81,AUGIEENTB0000143,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia parenthesis,27400,,Hippodamia,parenthesis,,,O. Ruffatto,7/21/2021,,,,,,V. Cervantes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.56304,90.46707,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:25,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:ad49fd71-e0dc-4d38-9d42-81b266780e81,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343225
57343227,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,5eb77c13-ae2f-4d7d-8581-1acc6558cf04,AUGIEENTB0000144,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia parenthesis,27400,,Hippodamia,parenthesis,,,O. Ruffatto,7/21/2021,,,,,,M.,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.56304,90.46707,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:26,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:5eb77c13-ae2f-4d7d-8581-1acc6558cf04,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343227
57343228,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,976ee5b7-0404-492d-9c2d-bcf0e779d05a,AUGIEENTB0000145,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,O. Ruffatto,7/21/2021,,,,,,Jack Hughes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.56304,90.46707,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:28,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:976ee5b7-0404-492d-9c2d-bcf0e779d05a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343228
57343230,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,d41d3bbc-b019-4663-807c-43285694e02b,AUGIEENTB0000146,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia parenthesis,27400,,Hippodamia,parenthesis,,,O. Ruffatto,7/21/2021,,,,,,V. Cervantes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.56304,90.46707,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:29,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:d41d3bbc-b019-4663-807c-43285694e02b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343230
57343232,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,59bf169a-5cb0-4068-bdb8-d76e1e4486df,AUGIEENTB0000147,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella septempunctata,25520,"(Linnaeus, 1758)",Coccinella,septempunctata,,,O. Ruffatto,7/21/2021,,,,,,Olivia Ruffatto,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:34,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:59bf169a-5cb0-4068-bdb8-d76e1e4486df,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343232
57343234,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,cf8bf5d7-a057-4685-a82b-b17da4fd9890,AUGIEENTB0000148,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella septempunctata,25520,"(Linnaeus, 1758)",Coccinella,septempunctata,,,O. Ruffatto,7/21/2021,,,,,,Olivia Ruffatto,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:35,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:cf8bf5d7-a057-4685-a82b-b17da4fd9890,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343234
57343237,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,5e519633-3a49-4113-b4d2-0c3ac9607ac7,AUGIEENTB0000149,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,O. Ruffatto,7/21/2021,,,,,,Jack Hughes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:38,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:5e519633-3a49-4113-b4d2-0c3ac9607ac7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343237
57343238,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,c817bd8e-34c0-4a6d-bce1-0d528848f650,AUGIEENTB0000150,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,O. Ruffatto,7/21/2021,,,,,,Olivia Ruffatto,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:40,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:c817bd8e-34c0-4a6d-bce1-0d528848f650,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343238
57343239,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,ffdc3ee1-db7a-4330-9ca8-266d8e10a580,AUGIEENTB0000151,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,O. Ruffatto,7/21/2021,,,,,,M. Gorsegner,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:41,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:ffdc3ee1-db7a-4330-9ca8-266d8e10a580,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343239
57343241,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,e63d12c9-55ad-4b27-963b-4cdea0fcccf4,AUGIEENTB0000176,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,Olivia Ruffatto,7/21/2021,,,,,,Jack Hughes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,IA,Scott,Davenport,,,41.550606,90.62248,,,,,,,,,,,,,,,,,jackhughes20,7/21/2021 13:42,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:e63d12c9-55ad-4b27-963b-4cdea0fcccf4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343241
57343243,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,9d368c62-221d-4f13-a627-6d1a8e92c386,AUGIEENTB0000152,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,O. Ruffatto,7/21/2021,,,,,,V. Cervantes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:42,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:9d368c62-221d-4f13-a627-6d1a8e92c386,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343243
57343244,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,8bb3451e-3945-4a2c-ab10-a4040be9f169,AUGIEENTB0000153,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,O. Ruffatto,7/21/2021,,,,,,Olivia Ruffatto,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:43,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:8bb3451e-3945-4a2c-ab10-a4040be9f169,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343244
57343245,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,34156117-7a0e-4ef1-aed5-0a22fa7ed3f1,AUGIEENTB0000177,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,Olivia Ruffatto,7/21/2021,,,,,,Olivia Ruffatto,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,IA,Scott,Davenport,,,41.550606,90.62248,,,,,,,,,,,,,,,,,jackhughes20,7/21/2021 13:43,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:34156117-7a0e-4ef1-aed5-0a22fa7ed3f1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343245
57343246,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,76c54826-2b26-4638-b1b8-6b0e6e3e40b6,AUGIEENTB0000154,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,O. Ruffatto,7/21/2021,,,,,,M. Gorsegner,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:44,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:76c54826-2b26-4638-b1b8-6b0e6e3e40b6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343246
57343248,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,d43e920b-7a8a-46cf-8433-ed23bcaa306d,AUGIEENTB0000178,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,Olivia Ruffatto,7/21/2021,,,,,,Veronica Cervantes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,IA,Scott,Davenport,,,41.550606,90.62248,,,,,,,,,,,,,,,,,jackhughes20,7/21/2021 13:44,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:d43e920b-7a8a-46cf-8433-ed23bcaa306d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343248
57343249,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,1579ca69-d641-47d7-86b8-6f434cc1d7ed,AUGIEENTB0000155,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia variegata,27405,"(Goeze, 1777)",Hippodamia,variegata,,,Veronica Cervantes,8/11/2021,,,,,,V. Cervantes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,8/11/2021 12:32,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:1579ca69-d641-47d7-86b8-6f434cc1d7ed,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343249
57343250,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,1c20d09e-9ca6-4aee-a88e-78c968721015,AUGIEENTB0000156,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia parenthesis,27400,,Hippodamia,parenthesis,,,O. Ruffatto,7/21/2021,,,,,,Jack Hughes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:46,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:1c20d09e-9ca6-4aee-a88e-78c968721015,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343250
57343251,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,9f25b61c-6388-42d5-a56a-835719fbd968,AUGIEENTB0000157,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia parenthesis,27400,,Hippodamia,parenthesis,,,O. Ruffatto,7/21/2021,,,,,,V. Cervantes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.537828,90.645823,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:47,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:9f25b61c-6388-42d5-a56a-835719fbd968,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343251
57343254,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,f7965cb9-4cff-46d0-8a96-21c5ba07e001,AUGIEENTB0000158,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda munda,25911,,Cycloneda,munda,,,Jack Hughes,7/21/2021,,,,,,V. Cervantes,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,Iowa,Scott,,,,41.56812,90.57119,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:50,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:f7965cb9-4cff-46d0-8a96-21c5ba07e001,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343254
57343255,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,968d4658-94ef-4478-807d-8655c1fcb244,AUGIEENTB0000179,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coleomegilla maculata,25547,,Coleomegilla,maculata,,,Jack Hughes,7/21/2021,,,,,,Olivia Ruffatto,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,IA,Scott,Davenport,,,41.5677,90.52301,,,,,,,,,,,,,,,,,jackhughes20,7/21/2021 13:51,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:968d4658-94ef-4478-807d-8655c1fcb244,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343255
57343257,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,d0d9cd82-c57a-4cee-8194-b7c2984a4aef,AUGIEENTB0000159,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia axyridis,27230,"(Pallas, 1773)",Harmonia,axyridis,,,O. Ruffatto,7/21/2021,,,,,,M. Gorsegner,,7/20/2021,2021,7,20,201,,7/20/2021,,,,,,,,,,,,,,,,,United States,Illinois,Rock Island,,,,41.435905,90.501557,,,,,,,,,,,,,,,,,marissagorsegner,7/21/2021 13:53,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:d0d9cd82-c57a-4cee-8194-b7c2984a4aef,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343257
57343259,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,db4059c2-884b-42ab-bc15-143198a90917,AUGIEENTB0000180,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda munda,25911,,Cycloneda,munda,,,Jack Hughes,7/21/2021,,,,,,Olivia Ruffatto,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,IA,Scott,Davenport,,,41.5677,90.52301,,,,,,,,,,,,,,,,,jackhughes20,7/21/2021 13:53,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:db4059c2-884b-42ab-bc15-143198a90917,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343259
57343261,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,cb05fee4-4d91-4875-b752-0f47e012143c,AUGIEENTB0000181,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia axyridis,27230,"(Pallas, 1773)",Harmonia,axyridis,,,Olivia Ruffatto,7/21/2021,,,,,,Marissa Gorsegner,,7/19/2021,2021,7,19,200,,7/19/2021,,,,,,,,,,,,,,,,,United States,IA,Scott,Davenport,,,41.5677,90.52301,,,,,,,,,,,,,,,,,jackhughes20,7/21/2021 13:54,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:cb05fee4-4d91-4875-b752-0f47e012143c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343261
57343262,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,f83662b1-47c8-4e72-a91d-391ba71568e9,AUGIEENTB0000160,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia axyridis,27230,"(Pallas, 1773)",Harmonia,axyridis,,,O. Ruffatto,7/21/2021,,,,,,V. Cervantes,,7/20/2021,2021,7,20,201,,7/20/2021,,,,,,,,,,,,,,,,,United States,Illinois,Rock Island,,,,41.47252,90.473754,,,,,,,,,,,,,,,,,marissagorsegner,7/22/2021 9:23,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:f83662b1-47c8-4e72-a91d-391ba71568e9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343262
57343264,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,26c6946c-b64a-4cbf-a514-7a99cf61f728,AUGIEENTB0000161,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia axyridis,27230,"(Pallas, 1773)",Harmonia,axyridis,,,O. Ruffatto,7/21/2021,,,,,,Olivia Ruffatto,,7/20/2021,2021,7,20,201,,7/20/2021,,,,,,,,,,,,,,,,,United States,Illinois,Rock Island,,,,41.47252,90.473754,,,,,,,,,,,,,,,,,marissagorsegner,7/22/2021 9:23,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:26c6946c-b64a-4cbf-a514-7a99cf61f728,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343264
57343265,AUGIE,ENT,,120bf21c-d066-48ee-b4c0-880596ea22e4,PreservedSpecimen,3949d26b-0fa5-49bc-b2e9-f2158ca526bb,AUGIEENTB0000182,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia axyridis,27230,"(Pallas, 1773)",Harmonia,axyridis,,,Olivia Ruffatto,7/21/2021,,,,,,Marissa Gorsegner,,7/20/2021,2021,7,20,201,,7/20/2021,,,,,,,,,,,,,,,,,United States,IL,Rock Island,Rock Island,,,41.520413,90.439069,,,,,,,,,,,,,,,,,jackhughes20,7/22/2021 6:37,http://creativecommons.org/licenses/by-nc/4.0/,Augustana College,,urn:uuid:3949d26b-0fa5-49bc-b2e9-f2158ca526bb,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57343265
